# Integration weights for the "1d Gauss, m=80" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
2.889044471402890646e-06 9.018118182012702100e-03 1.633247573507801143e-02 9.746494060829092865e-01
1.971543473321237810e-06 6.975673134008708587e-03 1.263345743508598185e-02 9.803908694309053651e-01
1.268900512715903133e-06 5.190256739512122408e-03 9.399936943162490177e-03 9.854098063173253319e-01
7.547360148649111001e-07 3.664554902907180001e-03 6.636778629822148723e-03 9.896986664672706713e-01
4.012419092820346030e-07 2.400863490082949525e-03 4.348140477159201378e-03 9.932509960327577936e-01
1.793953568070122489e-07 1.401086082799984922e-03 2.537470011839737527e-03 9.960614439053603331e-01
5.918019413081992430e-08 6.667364982263501716e-04 1.207508868168560845e-03 9.981257546336050890e-01
9.815007476695946102e-09 1.989761927111421969e-04 3.603605290731226596e-04 9.994406632782156796e-01
1.042964258626734325e-05 3.370935191499483952e-01 6.626861292240133761e-01 2.203516260382287761e-04
2.424017916064189027e-05 3.367764789237621126e-01 6.620628655052992473e-01 1.160655570938640135e-03
3.798018326643770283e-05 3.362065997953498919e-01 6.609425503040895489e-01 2.850849900560559202e-03
5.157944286921505055e-05 3.353846121181687234e-01 6.593266194092013421e-01 5.288768472629934436e-03
6.498578301315702775e-05 3.343117366976476323e-01 6.572174727802254646e-01 8.470790522126903088e-03
7.814918887444834866e-05 3.329895835252583702e-01 6.546182754706441065e-01 1.239214100409752328e-02
9.102106918684834313e-05 3.314201400056775992e-01 6.515329344838178827e-01 1.704692551050451810e-02
1.035543616732237371e-04 3.296057662240033381e-01 6.479660894688938910e-01 2.242814430710277085e-02
1.157037399097005255e-04 3.275491909323602346e-01 6.439231048309411731e-01 2.852770423669859223e-02
1.274258321136220327e-04 3.252535072913236847e-01 6.394100613590945059e-01 3.533643134958180942e-02
1.386794344039386881e-04 3.227221681574569123e-01 6.344337469624086179e-01 4.284408488013446981e-02
1.494257134136045724e-04 3.199589808636640886e-01 6.290016464086453096e-01 5.103937272769060174e-02
1.596283959626359269e-04 3.169681014800017071e-01 6.231219300417056850e-01 5.990996847829260785e-02
1.692539443308524883e-04 3.137540285561123410e-01 6.168034414799943299e-01 6.944252996389332910e-02
1.782717159960147031e-04 3.103215963514505127e-01 6.100556843078389635e-01 7.962271934071052382e-02
1.866541068794766423e-04 3.066759675620766012e-01 6.028888077772250886e-01 9.043522466069831012e-02
1.943766772728280814e-04 3.028226255542639800e-01 5.953135915399833111e-01 1.018637829057527089e-01
2.014182597358056461e-04 2.987673661162471572e-01 5.873414294326985141e-01 1.138912044510543287e-01
2.077610483690000404e-04 2.945162887403277585e-01 5.789843123383568990e-01 1.264993989213153425e-01
2.133906689783075252e-04 2.900757874483443910e-01 5.702548101503018829e-01 1.396694024013537261e-01
2.182962297629013437e-04 2.854525411742452889e-01 5.611660528655043612e-01 1.533814059602503499e-01
2.224703522746056478e-04 2.806535037181913106e-01 5.517317108355148658e-01 1.676147854462938236e-01
2.259091825138501652e-04 2.756858932872787160e-01 5.419659742047550077e-01 1.823481325079662763e-01
2.286123821451733606e-04 2.705571816385963224e-01 5.318835315670502606e-01 1.975592867943534170e-01
2.305830999329367607e-04 2.652750828409415340e-01 5.214995478724850919e-01 2.132253692865733741e-01
2.318279236149459600e-04 2.598475416720884557e-01 5.108296416178019772e-01 2.293228167101095671e-01
2.323568125472177384e-04 2.542827216690590197e-01 4.998898613546415848e-01 2.458274169762993400e-01
2.321830115666266808e-04 2.485889928493661971e-01 4.886966615509540368e-01 2.627143455996797661e-01
2.313229466289175925e-04 2.427749191216953539e-01 4.772668778418839297e-01 2.799582030364207164e-01
2.297961028868457107e-04 2.368492454049604401e-01 4.656177017073501734e-01 2.975330528876893865e-01
2.276248859764832329e-04 2.308208844751045152e-01 4.537666546144084045e-01 3.154124609104871357e-01
2.248344673782995374e-04 2.246989035594308959e-01 4.417315616632848108e-01 3.335695347772842378e-01
2.214526148129318951e-04 2.184925106986261856e-01 4.295305247767205459e-01 3.519769645246533241e-01
2.175095087190662829e-04 2.122110408969867246e-01 4.171818954729508699e-01 3.706070636300623500e-01
2.130375459420059991e-04 2.058639420816831267e-01 4.047042472632715326e-01 3.894318106550452852e-01
2.080711318358242066e-04 1.994607608921774022e-01 3.921163477157100230e-01 4.084228913921125748e-01
2.026464620490499920e-04 1.930111283211633499e-01 3.794371302268053081e-01 4.275517414520312864e-01
1.968012953232867418e-04 1.865247452286460383e-01 3.666856655439961199e-01 4.467895892273578973e-01
1.905747186854262430e-04 1.800113677509183607e-01 3.538811330813882439e-01 4.661074991676933954e-01
1.840069064572915920e-04 1.734807926264068656e-01 3.410427920720968675e-01 4.854764153014962669e-01
1.771388745409188193e-04 1.669428424604459948e-01 3.281899526005291889e-01 5.048672049390248162e-01
1.700122314634157470e-04 1.604073509511461104e-01 3.153419465581829839e-01 5.242507024906708502e-01
1.626689276820682977e-04 1.538841480985781995e-01 3.025180985666457989e-01 5.435977533347760016e-01
1.551510046580927785e-04 1.473830454195198536e-01 2.897376969115291190e-01 5.628792576689510829e-01
1.475003452060702524e-04 1.409138211900028415e-01 2.770199645310564840e-01 5.820662142789406746e-01
1.397584266156956501e-04 1.344862057378590769e-01 2.643840301029404816e-01 6.011297641592003860e-01
1.319660780230541531e-04 1.281098668073838986e-01 2.518488992730378295e-01 6.200412339195782163e-01
1.241632434803714680e-04 1.217943950181334944e-01 2.394334260690567096e-01 6.387721789128097960e-01
1.163887521361911764e-04 1.155492894397234238e-01 2.271562845423134025e-01 6.572944260179631737e-01
1.086800968924873836e-04 1.093839433043304332e-01 2.150359406801923279e-01 6.755801160154772944e-01
1.010732228515823206e-04 1.033076298783822677e-01 2.030906246315552499e-01 6.936017454900624823e-01
9.360232680420391322e-05 9.732948851469069851e-02 1.913383032868765654e-01 7.113322081984327916e-01
8.629966894103511426e-05 9.145851090600232158e-02 1.797966532543470164e-01 7.287448358396506620e-01
7.919539789399980187e-05 8.570352756064869570e-02 1.684830342725933128e-01 7.458134381667579360e-01
7.231739013084998086e-05 8.007319452063343945e-02 1.574144631000040095e-01 7.625123423793624955e-01
6.569110463779677769e-05 7.457598034213730465e-02 1.466075879199372212e-01 7.788164317379254742e-01
5.933945373054865929e-05 6.922015335802433889e-02 1.360786633003078228e-01 7.947011833416678384e-01
5.328269073473039508e-05 6.401376924150770087e-02 1.258435257452217293e-01 8.101427050132705698e-01
4.753831517286669149e-05 5.896465888968605018e-02 1.159175698754347783e-01 8.251177712348791715e-01
4.212099598752863362e-05 5.408041664516693992e-02 1.063157252734536207e-01 8.396038580813793839e-01
3.704251321962498964e-05 4.936838887352346106e-02 9.705243402816127185e-02 8.535791770983152116e-01
3.231171844753781325e-05 4.483566291373264345e-02 8.814162901268196570e-02 8.670227080735853908e-01
2.793451417804101284e-05 4.048905641825883972e-02 7.959671292824010980e-02 8.799142306535010505e-01
2.391385226384295026e-05 3.633510709881260237e-02 7.143053814553212977e-02 8.922343547556552679e-01
2.024975130626295274e-05 3.238006289323669407e-02 6.365538737398290792e-02 9.039645497327803980e-01
1.693933288550375710e-05 2.862987256834526040e-02 5.628295518803472230e-02 9.150871722436200173e-01
1.397687634596473667e-05 2.509017677291125459e-02 4.932433043837519682e-02 9.255854927887134931e-01
1.135389175074637894e-05 2.176629955436304442e-02 4.278997957476277092e-02 9.354437208708741291e-01
9.059210508607091401e-06 1.866324035213184906e-02 3.668973090589155994e-02 9.446470287419765910e-01
7.079093068819407353e-06 1.578566648002555084e-02 3.103275982062420058e-02 9.531815736993503041e-01
5.397352975283837748e-06 1.313790610957110694e-02 2.582757499406984625e-02 9.610345188963590468e-01
3.995496471528100181e-06 1.072394176615842909e-02 2.108200560176892724e-02 9.681940526320726992e-01
2.852876753443994012e-06 8.547404350500387160e-03 1.680318956659027085e-02 9.746494060829092865e-01
1.946861877384377235e-06 6.611567700700371475e-03 1.299756286839420794e-02 9.803908694309053651e-01
1.253015248118531620e-06 4.919343718959634515e-03 9.670849963714978070e-03 9.854098063173253319e-01
7.452875347223397184e-07 3.473278114965450136e-03 6.828055417763878587e-03 9.896986664672706713e-01
3.962187937322919048e-07 2.275546918538262631e-03 4.473457048703943784e-03 9.932509960327577936e-01
1.771495206032583215e-07 1.327954351212135009e-03 2.610601743427476418e-03 9.960614439053603331e-01
5.843932198736105226e-08 6.319352142605261236e-04 1.242310152134329382e-03 9.981257546336050890e-01
9.692134178726522482e-09 1.885903401241950661e-04 3.707463816601253015e-04 9.994406632782156796e-01
1.028153680408727048e-05 3.187773646580147058e-01 6.810022837159470654e-01 2.203516260382287761e-04
2.389595732704818463e-05 3.184775509800504278e-01 6.803617934490109320e-01 1.160655570938640135e-03
3.744084697533365955e-05 3.179386365352194210e-01 6.792105135642200198e-01 2.850849900560559202e-03
5.084699075809324319e-05 3.171613119928374802e-01 6.775499195345325854e-01 5.288768472629934436e-03
6.406295462818235506e-05 3.161467318252254022e-01 6.753824776526476947e-01 8.470790522126903088e-03
7.703943399557759968e-05 3.148964185441178176e-01 6.727114404517846591e-01 1.239214100409752328e-02
8.972852761264956637e-05 3.134122515675079046e-01 6.695408229219875773e-01 1.704692551050451810e-02
1.020838415085188511e-04 3.116964627440229063e-01 6.658753929488743228e-01 2.242814430710277085e-02
1.140606929156406121e-04 3.097516325575987439e-01 6.617206632057026638e-01 2.852770423669859223e-02
1.256163259508716518e-04 3.075806861002963744e-01 6.570828825501218162e-01 3.533643134958180942e-02
1.367101218474634178e-04 3.051868886158932703e-01 6.519690265039722599e-01 4.284408488013446981e-02
1.473037986902681605e-04 3.025738405638482287e-01 6.463867867084611696e-01 5.103937272769060174e-02
1.573615983953515667e-04 2.997454721919550757e-01 6.403445593297523164e-01 5.990996847829260785e-02
1.668504594937795767e-04 2.967060376187843351e-01 6.338514324173223358e-01 6.944252996389332910e-02
1.757401746013998746e-04 2.934601084317486341e-01 6.269171722275408420e-01 7.962271934071052382e-02
1.840035316303394348e-04 2.900125668090897113e-01 6.195522085302119786e-01 9.043522466069831012e-02
1.916164379274298910e-04 2.863685981754769960e-01 6.117676189187702951e-01 1.018637829057527089e-01
1.985580266399180466e-04 2.825336834019286925e-01 6.035751121470169789e-01 1.138912044510543287e-01
2.048107447204590870e-04 2.785135905616089591e-01 5.949870105170756984e-01 1.264993989213153425e-01
2.103604220952000857e-04 2.743143662538011229e-01 5.860162313448451510e-01 1.396694024013537261e-01
2.151963216319587415e-04 2.699423265090478696e-01 5.766762675307017805e-01 1.533814059602503499e-01
2.193111696599597208e-04 2.654040472891039393e-01 5.669811672646022371e-01 1.676147854462938236e-01
2.227011669082215454e-04 2.607063545959685258e-01 5.569455128960651979e-01 1.823481325079662763e-01
2.253659798458038544e-04 2.558563142048609906e-01 5.465843990007855924e-01 1.975592867943534170e-01
2.273087125231477285e-04 2.508612210365742112e-01 5.359134096768524147e-01 2.132253692865733741e-01
2.285358591291137772e-04 2.457285881851837273e-01 5.249485951047067056e-01 2.293228167101095671e-01
2.290572375922249326e-04 2.404661356176135967e-01 5.137064474060870634e-01 2.458274169762993400e-01
2.288859046665035627e-04 2.350817785620520350e-01 5.022038758382681989e-01 2.627143455996797661e-01
2.280380530514727346e-04 2.295836156026809238e-01 4.904581813608983598e-01 2.799582030364207164e-01
2.265328912016436702e-04 2.239799164986238100e-01 4.784870306136868034e-01 2.975330528876893865e-01
2.243925065826211636e-04 2.182791097454331863e-01 4.663084293440796779e-01 3.154124609104871357e-01
2.216417132281287526e-04 2.124897698978256422e-01 4.539406953248901755e-01 3.335695347772842378e-01
2.183078845442382252e-04 2.066206046727308010e-01 4.414024308026158194e-01 3.519769645246533241e-01
2.144207723933500953e-04 2.006804418520544697e-01 4.287124945178831803e-01 3.706070636300623500e-01
2.100123135704759893e-04 1.946782160048513566e-01 4.158899733401033583e-01 3.894318106550452852e-01
2.051164248576374668e-04 1.886229550488836559e-01 4.029541535590037693e-01 4.084228913921125748e-01
1.997687879082968906e-04 1.825237666717681173e-01 3.899244918762005963e-01 4.275517414520312864e-01
1.940066252723412945e-04 1.763898246321549124e-01 3.768205861404871349e-01 4.467895892273578973e-01
1.878684689226763484e-04 1.702303549615165612e-01 3.636621458707900989e-01 4.661074991676933954e-01
1.813939226870447052e-04 1.640546220873199679e-01 3.504689626111837653e-01 4.854764153014962669e-01
1.746234200225708672e-04 1.578719148984482068e-01 3.372608801625269215e-01 5.048672049390248162e-01
1.675979785958992083e-04 1.516915327738287411e-01 3.240577647355004087e-01 5.242507024906708502e-01
1.603589531482843512e-04 1.455227715952839285e-01 3.108794750699400700e-01 5.435977533347760016e-01
1.529477881326130842e-04 1.393749097656427072e-01 2.977458325654062099e-01 5.628792576689510829e-01
1.454057716079931923e-04 1.332571942531416420e-01 2.846765914679176279e-01 5.820662142789406746e-01
1.377737918672884265e-04 1.271788266831082037e-01 2.716914091576914103e-01 6.011297641592003860e-01
1.300920982538360032e-04 1.211489494978426062e-01 2.588098165825791774e-01 6.200412339195782163e-01
1.224000675957166696e-04 1.151766322055194358e-01 2.460511888816707127e-01 6.387721789128097960e-01
1.147359776494805687e-04 1.092708577387873081e-01 2.334347162432495182e-01 6.572944260179631737e-01
1.071367889004319721e-04 1.034405089435890268e-01 2.209793750409336788e-01 6.755801160154772944e-01
9.963793601369924213e-05 9.769435521852076754e-02 2.087038992914167501e-01 6.936017454900624823e-01
9.227313016965530334e-05 9.204103932482965433e-02 1.966267524767376096e-01 7.113322081984327916e-01
8.507417344925070901e-05 8.648906438688552800e-02 1.847660997734638100e-01 7.287448358396506620e-01
7.807078635979470649e-05 8.104678110268359603e-02 1.731397807305584680e-01 7.458134381667579360e-01
7.129044951021418371e-05 7.572237518361091269e-02 1.617652824370265918e-01 7.625123423793624955e-01
6.475826035725889705e-05 7.052385504237335123e-02 1.506597132197012301e-01 7.788164317379254742e-01
5.849680585108317326e-05 6.545903974759936794e-02 1.398397769107327937e-01 7.947011833416678384e-01
5.252605171065522621e-05 6.053554726324150703e-02 1.293217477234879231e-01 8.101427050132705698e-01
4.686324895712976811e-05 5.576078299046638431e-02 1.191214457746544442e-01 8.251177712348791715e-01
4.152285822726150822e-05 5.114192862926303373e-02 1.092542132893575824e-01 8.396038580813793839e-01
3.651649227989194068e-05 4.668593137654897252e-02 9.973489152513581590e-02 8.535791770983152116e-01
3.185287699686759592e-05 4.239949347699278892e-02 9.057779844942182024e-02 8.670227080735853908e-01
2.753783106661717684e-05 3.828906214230975991e-02 8.179670720418924512e-02 8.799142306535010505e-01
2.357426442416581632e-05 3.436081985418959484e-02 7.340482539015513730e-02 8.922343547556552679e-01
1.996219540668544079e-05 3.062067506547117013e-02 6.541477520174837634e-02 9.039645497327803980e-01
1.669878646928049331e-05 2.707425331358015441e-02 5.783857444279982829e-02 9.150871722436200173e-01
1.377839819232418014e-05 2.372688875965778266e-02 5.068761845162872426e-02 9.255854927887134931e-01
1.119266119997503314e-05 2.058361616620196788e-02 4.397266296292390297e-02 9.354437208708741291e-01
8.930565500188698073e-06 1.764916332546051514e-02 3.770380793256283836e-02 9.446470287419765910e-01
6.978566650257037572e-06 1.492794395027940979e-02 3.189048235037023060e-02 9.531815736993503041e-01
5.320708049295780113e-06 1.242405103869870242e-02 2.654143006494225077e-02 9.610345188963590468e-01
3.938758560787749863e-06 1.014125072348637246e-02 2.166469664444092835e-02 9.681940526320726992e-01
2.812364574859033698e-06 8.082976618446813255e-03 1.726761729864395578e-02 9.746494060829092865e-01
1.919215532002778898e-06 6.252324675959708422e-03 1.335680589313492650e-02 9.803908694309053651e-01
1.235221848021532741e-06 4.652048578481782215e-03 9.938145104192885881e-03 9.854098063173253319e-01
7.347041046224004374e-07 3.284555713218950679e-03 7.016777819510378045e-03 9.896986664672706713e-01
3.905923023281250970e-07 2.151903874261673622e-03 4.597100092980477282e-03 9.932509960327577936e-01
1.746339149058669091e-07 1.255799249813671636e-03 2.682756844825939790e-03 9.960614439053603331e-01
5.760945639787216370e-08 5.975986804628297122e-04 1.276646685932081304e-03 9.981257546336050890e-01
9.554501359417395911e-09 1.783431843375149484e-04 3.809935374468054192e-04 9.994406632782156796e-01
1.011777393765492814e-05 3.007370145633908032e-01 6.990426338105709680e-01 2.203516260382287761e-04
2.351534589292223932e-05 3.004541680365271916e-01 6.983851763925341682e-01 1.160655570938640135e-03
3.684449445146797773e-05 2.999457520095065166e-01 6.972033980899329242e-01 2.850849900560559202e-03
5.003710706904259900e-05 2.992124180650665988e-01 6.954988134623034668e-01 5.288768472629934436e-03
6.304256893274180317e-05 2.982552553412633478e-01 6.932739541366097491e-01 8.470790522126903088e-03
7.581236076909012402e-05 2.970757001873626790e-01 6.905321588085397977e-01 1.239214100409752328e-02
8.829934429476660890e-05 2.956755256607362381e-01 6.872775488287592438e-01 1.704692551050451810e-02
1.004578644955090639e-04 2.940568373045235329e-01 6.835150183883736963e-01 2.242814430710277085e-02
1.122439503045847414e-04 2.922220695670920687e-01 6.792502261962093391e-01 2.852770423669859223e-02
1.236155268485199308e-04 2.901739820027617323e-01 6.744895866476564583e-01 3.533643134958180942e-02
1.345326223305472896e-04 2.879156550675946447e-01 6.692402600522708855e-01 4.284408488013446981e-02
1.449575645844580708e-04 2.854504854627020749e-01 6.635101418096073234e-01 5.103937272769060174e-02
1.548551650760297436e-04 2.827821810140433434e-01 6.573078505076640488e-01 5.990996847829260785e-02
1.641928889347370342e-04 2.799147550897568282e-01 6.506427149463498427e-01 6.944252996389332910e-02
1.729410099153770011e-04 2.768525205605251172e-01 6.435247600987643590e-01 7.962271934071052382e-02
1.810727493603698482e-04 2.736000833108045427e-01 6.359646920284971472e-01 9.043522466069831012e-02
1.885643983609249820e-04 2.701623353100612857e-01 6.279738817841860055e-01 1.018637829057527089e-01
1.953954224285733040e-04 2.665444472541158016e-01 6.195643482948298697e-01 1.138912044510543287e-01
2.015485480984296140e-04 2.627518607875001244e-01 6.107487402911845331e-01 1.264993989213153425e-01
2.070098309955764647e-04 2.587902803184258804e-01 6.015403172802203935e-01 1.396694024013537261e-01
2.117687050073568380e-04 2.546656644386247614e-01 5.919529296011248887e-01 1.533814059602503499e-01
2.158180123169964077e-04 2.503842169609307167e-01 5.820009975927754597e-01 1.676147854462938236e-01
2.191540141677655081e-04 2.459523775880649299e-01 5.716994899039687938e-01 1.823481325079662763e-01
2.217763823411573771e-04 2.413768122266463090e-01 5.610639009790002740e-01 1.975592867943534170e-01
2.236881714467360842e-04 2.366644029609879518e-01 5.501102277524386741e-01 2.132253692865733741e-01
2.248957722348390029e-04 2.318222377017541413e-01 5.388549455881362915e-01 2.293228167101095671e-01
2.254088462554098985e-04 2.268575995250431965e-01 5.273149834986574636e-01 2.458274169762993400e-01
2.252402422963366996e-04 2.217779557179301309e-01 5.155076986823901031e-01 2.627143455996797661e-01
2.244058951421109649e-04 2.165909465469427753e-01 5.034508504166365084e-01 2.799582030364207164e-01
2.229247072976926866e-04 2.113043737663640176e-01 4.911625733459465404e-01 2.975330528876893865e-01
2.208184144226534062e-04 2.059261888836430021e-01 4.786613502058698066e-01 3.154124609104871357e-01
2.181114353162912599e-04 2.004644811995663911e-01 4.659659840231493155e-01 3.335695347772842378e-01
2.148307073849313399e-04 1.949274656411755791e-01 4.530955698341710969e-01 3.519769645246533241e-01
2.110055086075109012e-04 1.893234704057323858e-01 4.400694659642053197e-01 3.706070636300623500e-01
2.066672670942802377e-04 1.836609244343155867e-01 4.269072649106391282e-01 3.894318106550452852e-01
2.018493594055459448e-04 1.779483447338917057e-01 4.136287638739956640e-01 4.084228913921125748e-01
1.965868988624324613e-04 1.721943235669207151e-01 4.002539349810479985e-01 4.275517414520312864e-01
1.909165151393080683e-04 1.664075155277829898e-01 3.868028952448591129e-01 4.467895892273578973e-01
1.848761264772549081e-04 1.605966245254409341e-01 3.732958763068656149e-01 4.661074991676933954e-01
1.785047058998394875e-04 1.547703906919336014e-01 3.597531940065701872e-01 4.854764153014962669e-01
1.718420428457905402e-04 1.489375772363872308e-01 3.461952178245880085e-01 5.048672049390248162e-01
1.649285016581499745e-04 1.431069572643166588e-01 3.326423402450124911e-01 5.242507024906708502e-01
1.578047783856930818e-04 1.372873005820414161e-01 3.191149460831825824e-01 5.435977533347760016e-01
1.505116573599132033e-04 1.314873605060639106e-01 3.056333818249850620e-01 5.628792576689510829e-01
1.430897690095425938e-04 1.257158606972507142e-01 2.922179250238086112e-01 5.820662142789406746e-01
1.355793503644898458e-04 1.199814820396196691e-01 2.788887538011800005e-01 6.011297641592003860e-01
1.280200096822348426e-04 1.142928495834660829e-01 2.656659164969557563e-01 6.200412339195782163e-01
1.204504966023007179e-04 1.086585195724709685e-01 2.525693015147192355e-01 6.387721789128097960e-01
1.129084791985362904e-04 1.030869665742990549e-01 2.396186074077378270e-01 6.572944260179631737e-01
1.054303292548547838e-04 9.758657073404775062e-02 2.268333132504749550e-01 6.755801160154772944e-01
9.805091703804190970e-05 9.216560516971661343e-02 2.142326493402209597e-01 6.936017454900624823e-01
9.080341678154972031e-05 8.683222352865693772e-02 2.018355682729103262e-01 7.113322081984327916e-01
8.371912402727391383e-05 8.159444772371760024e-02 1.896607164366317932e-01 7.287448358396506620e-01
7.682728589847996777e-05 7.646015586753451831e-02 1.777264059657075457e-01 7.458134381667579360e-01
7.015494529683609414e-05 7.143707042311042699e-02 1.660505871975270775e-01 7.625123423793624955e-01
6.372679993034481593e-05 6.653274658850982792e-02 1.546508216735646979e-01 7.788164317379254742e-01
5.756507698740771605e-05 6.175456093314057870e-02 1.435442557251915274e-01 7.947011833416678384e-01
5.168942417584050176e-05 5.710970030271433906e-02 1.327475946840151466e-01 8.101427050132705698e-01
4.611681774496883662e-05 5.260515100957730006e-02 1.222770777555435284e-01 8.251177712348791715e-01
4.086148800456708191e-05 4.824768832466685975e-02 1.121484535939537563e-01 8.396038580813793839e-01
3.593486274709365401e-05 4.404386628692102956e-02 1.023769566147637589e-01 8.535791770983152116e-01
3.134552886978116555e-05 4.000000784544466281e-02 9.297728408096989083e-02 8.670227080735853908e-01
2.709921238181063044e-05 3.612219534929539400e-02 8.396357399720361103e-02 8.799142306535010505e-01
2.319877686917299925e-05 3.241626139919107086e-02 7.534938384515366128e-02 8.922343547556552679e-01
1.964424037696831010e-05 2.888778007492676103e-02 6.714767019229278544e-02 9.039645497327803980e-01
1.643281055631543104e-05 2.554205855172342332e-02 5.937076920465661489e-02 9.150871722436200173e-01
1.355893781146708694e-05 2.238412911817688755e-02 5.203037809310961936e-02 9.255854927887134931e-01
1.101438607281842720e-05 1.941874160790324488e-02 4.513753752122268148e-02 9.354437208708741291e-01
8.788320713923740524e-06 1.665035625642641293e-02 3.870261500159699608e-02 9.446470287419765910e-01
6.867413026045827150e-06 1.408313699434993183e-02 3.273528930629970857e-02 9.531815736993503041e-01
5.235960562786183175e-06 1.172094518746591429e-02 2.724453591617498338e-02 9.610345188963590468e-01
3.876022570595786200e-06 9.567333834358038303e-03 2.223861353356926251e-02 9.681940526320726992e-01
2.767569629024807719e-06 7.625542232665094566e-03 1.772505168442561896e-02 9.746494060829092865e-01
1.888646538007902026e-06 5.898491127644289733e-03 1.371063944145028968e-02 9.803908694309053651e-01
1.215547408843194482e-06 4.388778364478262972e-03 1.020141531819646064e-02 9.854098063173253319e-01
7.230018413863498426e-07 3.098675090749569705e-03 7.202658441979703507e-03 9.896986664672706713e-01
3.843710032894216609e-07 2.030122645210852284e-03 4.718881322031354131e-03 9.932509960327577936e-01
1.718523705680673458e-07 1.184730658919552759e-03 2.753825435720114179e-03 9.960614439053603331e-01
5.669186111099110225e-08 5.637791857091567493e-04 1.310466180685754267e-03 9.981257546336050890e-01
9.402318610888217511e-09 1.682503300789450762e-04 3.910863917054308025e-04 9.994406632782156796e-01
9.938603370854278638e-06 2.829999413428331834e-01 7.167797070311285879e-01 2.203516260382287761e-04
2.309892446681507234e-05 2.827337767317771866e-01 7.161055676972841733e-01 1.160655570938640135e-03
3.619203384155214131e-05 2.822553464127374734e-01 7.148938036867019674e-01 2.850849900560559202e-03
4.915102512158380643e-05 2.815652635389598313e-01 7.131459679884102343e-01 5.288768472629934436e-03
6.192617980625512032e-05 2.806645530125714827e-01 7.108646564653016142e-01 8.470790522126903088e-03
7.446983782548682548e-05 2.795545664688492971e-01 7.080532925270531797e-01 1.239214100409752328e-02
8.673569564409456297e-05 2.782369723925755545e-01 7.047161020969199274e-01 1.704692551050451810e-02
9.867890672948737083e-05 2.767137521447268766e-01 7.008581035481703525e-01 2.242814430710277085e-02
1.102562786764244485e-04 2.749871965931108830e-01 6.964850991701905247e-01 2.852770423669859223e-02
1.214264816941918709e-04 2.730599025371664434e-01 6.916036661132517471e-01 3.533643134958180942e-02
1.321502518264551019e-04 2.709347687517125181e-01 6.862211463681530121e-01 4.284408488013446981e-02
1.423905840244379115e-04 2.686149916049001551e-01 6.803456356674092431e-01 5.103937272769060174e-02
1.521129128899613068e-04 2.661040602399947219e-01 6.739859712817126702e-01 5.990996847829260785e-02
1.612852796961487811e-04 2.634057513219650870e-01 6.671517187141415839e-01 6.944252996389332910e-02
1.698784846049136406e-04 2.605241233540585011e-01 6.598531573052309751e-01 7.962271934071052382e-02
1.778662231684465802e-04 2.574635105717296701e-01 6.521012647675720197e-01 9.043522466069831012e-02
1.852252063270910082e-04 2.542285164225250860e-01 6.439077006717222051e-01 1.018637829057527089e-01
1.919352632273000215e-04 2.508240066414330616e-01 6.352847889075126098e-01 1.138912044510543287e-01
1.979794262912850235e-04 2.472551019319543242e-01 6.262454991467303334e-01 1.264993989213153425e-01
2.033439980780463250e-04 2.435271702638136526e-01 6.168034273348326213e-01 1.396694024013537261e-01
2.080185995848984947e-04 2.396458187988466659e-01 6.069727752409029842e-01 1.533814059602503499e-01
2.119961997492422062e-04 2.356168854571730753e-01 5.967683290965331011e-01 1.676147854462938236e-01
2.152731260221091270e-04 2.314464301363249876e-01 5.862054373557087361e-01 1.823481325079662763e-01
2.178490559972489325e-04 2.271407255965239846e-01 5.752999876091225984e-01 1.975592867943534170e-01
2.197269901916820971e-04 2.227062480258103494e-01 5.640683826876162765e-01 2.132253692865733741e-01
2.209132061851645269e-04 2.181496672992080388e-01 5.525275159906823941e-01 2.293228167101095671e-01
2.214171944361142746e-04 2.134778369465745729e-01 5.406947460771260872e-01 2.458274169762993400e-01
2.212515761997008537e-04 2.086977838442236610e-01 5.285878705560965729e-01 2.627143455996797661e-01
2.204320040793365386e-04 2.038166976458212210e-01 5.162250993177580627e-01 2.799582030364207164e-01
2.189770458450338790e-04 1.988419199684526850e-01 5.036250271438579285e-01 2.975330528876893865e-01
2.169080522505077171e-04 1.937809333501256948e-01 4.908066057393872250e-01 3.154124609104871357e-01
2.142490096748283905e-04 1.886413499953152328e-01 4.777891152274005848e-01 3.335695347772842378e-01
2.110263785033489250e-04 1.834309003254802617e-01 4.645921351498664142e-01 3.519769645246533241e-01
2.072689182460119234e-04 1.781574213517715943e-01 4.512355150181660557e-01 3.706070636300623500e-01
2.030075004684797580e-04 1.728288448874193417e-01 4.377393444575353731e-01 3.894318106550452852e-01
1.982749106823496459e-04 1.674531856175310307e-01 4.241239229903563390e-01 4.084228913921125748e-01
1.931056404046132657e-04 1.620385290442379334e-01 4.104097295037307247e-01 4.275517414520312864e-01
1.875356706531697574e-04 1.565930193253369795e-01 3.966173914473051232e-01 4.467895892273578973e-01
1.816022481940526585e-04 1.511248470246980280e-01 3.827676538076085766e-01 4.661074991676933954e-01
1.753436558971676110e-04 1.456422367928780770e-01 3.688813479056256561e-01 4.854764153014962669e-01
